Time,WH,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2021/3/5 11:00,14725,1006.9,1016.8,26.0,16.6,56.0,1.9,210.0,4.5,200.0,0.0,0.0,0.5,2.22,10.0,6.0,10.0
2021/3/5 12:00,18545,1005.8,1015.6,26.9,17.4,56.0,1.9,240.0,5.9,200.0,0.0,0.0,0.6,2.59,10.0,7.0,10.0
2021/3/5 13:00,18148,1004.9,1014.7,27.0,17.8,57.0,1.0,220.0,5.5,190.0,0.0,0.0,0.5,2.04,10.0,6.0,10.0
2021/3/5 14:00,6933,1004.9,1014.8,25.9,17.6,60.0,1.6,340.0,4.5,30.0,0.0,0.0,0.0,0.87,12.0,2.0,8.0
2021/3/5 15:00,4466,1005.2,1015.1,24.9,17.4,63.0,1.1,350.0,5.0,20.0,0.0,0.0,0.1,0.74,12.0,1.0,8.0
2021/3/5 16:00,3342,1005.4,1015.3,25.0,17.2,62.0,0.3,250.0,2.2,100.0,0.0,0.0,0.2,0.51,12.0,1.0,8.0
2021/3/5 17:00,546,1005.6,1015.6,22.2,17.1,73.0,1.1,330.0,4.3,340.0,0.0,0.0,0.0,0.07,6.0,0.0,9.0
2021/3/6 06:00,139,1007.5,1017.6,19.7,17.1,85.0,1.0,250.0,2.1,250.0,0.0,0.0,0.0,0.04,6.0,0.0,9.0
2021/3/6 07:00,1351,1008.4,1018.5,20.4,17.2,82.0,1.4,360.0,2.7,350.0,0.0,0.0,0.0,0.18,6.0,0.0,9.0
2021/3/6 08:00,4451,1009.1,1019.2,20.5,17.3,82.0,2.1,340.0,5.4,310.0,0.0,0.0,0.0,0.53,6.0,1.0,10.0
2021/3/6 09:00,5530,1009.1,1019.3,18.4,16.0,86.0,2.1,20.0,8.3,30.0,0.0,0.0,0.0,0.72,10.0,2.0,8.0
2021/3/6 10:00,19154,1007.9,1017.9,23.4,17.6,70.0,1.3,260.0,5.7,30.0,0.0,0.0,0.7,2.42,10.0,6.0,8.0
2021/3/6 11:00,19887,1007.4,1017.3,25.7,17.1,59.0,0.9,290.0,3.6,230.0,0.0,0.0,0.8,2.93,10.0,9.0,9.0
2021/3/6 12:00,16619,1006.6,1016.5,26.2,17.8,60.0,1.7,340.0,3.6,250.0,0.0,0.0,0.0,1.6,10.0,5.0,9.0
2021/3/6 13:00,14853,1006.1,1016.0,25.9,17.6,60.0,1.4,340.0,4.0,40.0,0.0,0.0,0.1,1.28,10.0,4.0,9.0
2021/3/6 14:00,7160,1005.8,1015.7,24.1,16.9,64.0,3.1,340.0,6.7,340.0,0.0,0.0,0.0,0.83,15.0,2.0,9.0
2021/3/6 15:00,10273,1005.8,1015.8,23.7,17.2,67.0,2.3,10.0,7.4,350.0,0.0,0.0,0.3,1.31,15.0,2.0,9.0
2021/3/6 16:00,3432,1005.8,1015.7,23.9,17.9,69.0,0.5,50.0,4.9,360.0,0.0,0.0,0.1,0.48,15.0,1.0,9.0
2021/3/6 17:00,598,1006.3,1016.3,22.5,17.4,73.0,1.3,340.0,3.6,320.0,0.0,0.0,0.0,0.08,10.0,0.0,9.0
2021/3/7 06:00,174,1008.2,1018.4,17.9,16.4,91.0,1.1,340.0,4.5,20.0,0.0,0.0,0.0,0.05,10.0,0.0,9.0
2021/3/7 07:00,1975,1008.7,1018.9,18.2,16.2,88.0,1.3,360.0,3.7,330.0,0.0,0.0,0.0,0.35,10.0,0.0,9.0
2021/3/7 08:00,5798,1009.2,1019.4,18.8,16.2,85.0,1.6,320.0,4.0,280.0,0.0,0.0,0.1,0.82,10.0,2.0,7.0
2021/3/7 09:00,9868,1009.5,1019.6,19.4,16.4,83.0,1.9,330.0,5.7,320.0,0.0,0.0,0.0,1.43,10.0,3.0,5.0
2021/3/7 10:00,14762,1009.1,1019.1,22.2,16.9,72.0,1.8,340.0,6.8,290.0,0.0,0.0,0.5,2.42,10.0,6.0,5.0
2021/3/7 11:00,15125,1008.5,1018.6,21.4,16.6,74.0,2.2,360.0,5.7,320.0,0.0,0.0,0.3,2.27,10.0,7.0,7.0
2021/3/7 12:00,17102,1007.7,1017.7,21.7,16.4,72.0,2.0,330.0,6.4,10.0,0.0,0.0,0.2,2.17,10.0,6.0,7.0
2021/3/7 13:00,21761,1007.2,1017.3,20.6,16.0,75.0,2.3,330.0,7.8,340.0,0.0,0.0,0.5,2.5,10.0,7.0,7.0
2021/3/7 14:00,12389,1006.5,1016.6,21.1,15.9,72.0,2.5,330.0,6.5,340.0,0.0,0.0,0.4,1.8,10.0,4.0,7.0
2021/3/7 15:00,6558,1007.2,1017.3,19.1,15.4,79.0,2.5,340.0,7.3,20.0,0.0,0.0,0.0,0.83,10.0,2.0,7.0
2021/3/7 16:00,3989,1007.4,1017.5,18.7,15.2,80.0,3.0,360.0,8.6,360.0,0.0,0.0,0.2,0.55,10.0,1.0,7.0
2021/3/7 17:00,948,1007.7,1017.9,18.3,15.0,81.0,2.7,360.0,7.5,350.0,0.0,0.0,0.1,0.17,15.0,0.0,4.0
2021/3/8 06:00,363,1009.9,1020.1,17.2,14.7,85.0,1.0,340.0,4.3,360.0,0.0,0.0,0.0,0.08,15.0,0.0,4.0
2021/3/8 07:00,2812,1010.3,1020.5,18.0,14.9,82.0,2.0,20.0,4.0,20.0,0.0,0.0,0.4,0.51,15.0,1.0,4.0
2021/3/8 08:00,9252,1010.6,1020.7,19.9,15.8,77.0,0.7,200.0,3.4,20.0,0.0,0.0,0.8,1.22,15.0,2.0,4.0
2021/3/8 09:00,16330,1010.8,1020.9,21.0,15.3,70.0,1.3,350.0,3.1,340.0,0.0,0.0,1.0,2.11,15.0,4.0,10.0
2021/3/8 10:00,19604,1010.5,1020.5,22.4,15.5,65.0,2.0,30.0,5.5,20.0,0.0,0.0,0.9,2.62,15.0,6.0,10.0
2021/3/8 11:00,13147,1009.8,1019.9,21.3,15.6,70.0,2.6,360.0,5.9,310.0,0.0,0.0,0.0,1.64,15.0,5.0,4.0
2021/3/8 12:00,13745,1008.5,1018.5,22.6,15.9,66.0,2.2,360.0,5.4,10.0,0.0,0.0,0.0,1.53,15.0,5.0,4.0
2021/3/8 13:00,16273,1007.3,1017.3,23.5,16.1,63.0,2.9,350.0,5.4,20.0,0.0,0.0,0.4,2.2,15.0,6.0,4.0
2021/3/8 14:00,17569,1006.9,1016.8,24.4,16.4,61.0,2.6,330.0,5.3,360.0,0.0,0.0,1.0,2.42,15.0,5.0,8.0
2021/3/8 15:00,11450,1007.1,1017.1,22.6,15.9,66.0,2.6,350.0,6.9,30.0,0.0,0.0,0.7,1.54,15.0,2.0,8.0
2021/3/8 16:00,3108,1007.4,1017.4,21.5,15.6,69.0,1.9,340.0,5.7,340.0,0.0,0.0,0.0,0.46,15.0,1.0,8.0
2021/3/8 17:00,677,1008.1,1018.2,19.9,15.1,74.0,2.8,350.0,6.2,360.0,0.0,0.0,0.0,0.1,10.0,0.0,7.0
2021/3/9 06:00,206,1010.3,1020.5,17.5,15.5,88.0,1.0,360.0,4.1,10.0,0.0,0.0,0.0,0.06,10.0,0.0,7.0
2021/3/9 07:00,2718,1011.0,1021.2,18.6,15.7,83.0,1.6,10.0,3.7,350.0,0.0,0.0,0.2,0.48,10.0,1.0,7.0
2021/3/9 08:00,9131,1011.2,1021.3,19.9,16.0,78.0,0.4,210.0,3.8,360.0,0.0,0.0,0.9,1.28,12.0,2.0,0.0
2021/3/9 09:00,16058,1010.6,1020.7,21.8,16.1,70.0,0.7,40.0,2.2,180.0,0.0,0.0,1.0,2.07,12.0,4.0,0.0
2021/3/9 10:00,19783,1010.1,1020.1,24.7,16.4,60.0,1.4,260.0,3.6,250.0,0.0,0.0,1.0,2.61,12.0,6.0,0.0
2021/3/9 11:00,21794,1009.1,1019.0,26.9,16.8,54.0,1.4,320.0,4.5,300.0,0.0,0.0,1.0,2.96,12.0,8.0,0.0
2021/3/9 12:00,21808,1008.1,1018.0,26.0,16.6,56.0,1.9,340.0,6.5,360.0,0.0,0.0,1.0,2.99,12.0,8.0,0.0
2021/3/9 13:00,20240,1007.6,1017.6,23.8,16.6,64.0,2.1,330.0,7.2,330.0,0.0,0.0,1.0,2.75,12.0,6.0,0.0
2021/3/9 14:00,16620,1007.2,1017.2,23.7,16.3,63.0,3.2,360.0,7.4,10.0,0.0,0.0,1.0,2.2,12.0,4.0,0.0
2021/3/9 15:00,11273,1007.5,1017.5,21.6,16.1,71.0,1.9,340.0,8.0,30.0,0.0,0.0,1.0,1.49,12.0,2.0,0.0
2021/3/9 16:00,5513,1007.8,1017.9,20.5,15.9,75.0,2.4,330.0,6.4,300.0,0.0,0.0,1.0,0.75,12.0,1.0,0.0
2021/3/9 17:00,1262,1008.1,1018.2,19.6,15.9,79.0,1.7,330.0,5.3,10.0,0.0,0.0,0.2,0.17,20.0,0.0,0.0
2021/3/10 06:00,450,1011.0,1021.2,18.2,15.6,85.0,0.9,10.0,4.0,360.0,0.0,0.0,0.0,0.08,20.0,0.0,0.0
2021/3/10 07:00,3957,1011.2,1021.4,19.2,15.9,81.0,0.6,70.0,3.0,80.0,0.0,0.0,0.7,0.56,20.0,1.0,0.0
2021/3/10 08:00,10262,1011.2,1021.3,21.1,16.5,75.0,0.6,340.0,2.3,350.0,0.0,0.0,1.0,1.33,20.0,2.0,0.0
2021/3/10 09:00,15834,1010.9,1020.9,23.8,16.4,63.0,1.2,320.0,3.5,310.0,0.0,0.0,1.0,2.08,20.0,4.0,0.0
2021/3/10 10:00,19654,1010.2,1020.2,24.9,16.4,59.0,1.9,360.0,4.7,310.0,0.0,0.0,1.0,2.64,20.0,6.0,0.0
2021/3/10 11:00,21889,1009.3,1019.2,26.2,16.5,55.0,1.8,310.0,5.3,360.0,0.0,0.0,1.0,3.0,20.0,8.0,0.0
2021/3/10 12:00,22150,1008.5,1018.4,26.0,16.6,56.0,2.4,320.0,6.0,350.0,0.0,0.0,1.0,3.07,20.0,8.0,0.0
2021/3/10 13:00,20901,1007.6,1017.5,26.6,16.6,54.0,1.4,20.0,5.7,170.0,0.0,0.0,1.0,2.86,20.0,7.0,0.0
2021/3/10 14:00,17470,1007.0,1016.9,25.0,16.2,58.0,2.3,330.0,7.2,350.0,0.0,0.0,1.0,2.37,20.0,5.0,0.0
2021/3/10 15:00,12180,1007.0,1017.0,23.9,16.2,62.0,2.1,330.0,7.3,20.0,0.0,0.0,1.0,1.64,20.0,2.0,0.0
2021/3/10 16:00,6082,1007.5,1017.5,23.1,16.2,65.0,1.8,340.0,6.7,340.0,0.0,0.0,1.0,0.84,20.0,1.0,0.0
2021/3/10 17:00,1347,1007.9,1017.9,21.8,16.3,71.0,2.1,350.0,5.3,360.0,0.0,0.0,0.4,0.19,10.0,0.0,0.0
2021/3/11 06:00,590,1010.3,1020.5,18.6,16.0,85.0,0.6,340.0,1.8,260.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0
2021/3/11 07:00,4686,1011.0,1021.2,19.5,16.2,81.0,0.9,340.0,3.4,340.0,0.0,0.0,0.8,0.6,10.0,1.0,0.0
2021/3/11 08:00,10416,1011.5,1021.6,21.2,16.6,75.0,0.9,200.0,2.4,180.0,0.0,0.0,1.0,1.33,10.0,2.0,0.0
2021/3/11 09:00,15850,1011.2,1021.2,22.9,16.9,69.0,0.8,290.0,3.5,220.0,0.0,0.0,1.0,2.08,9.0,4.0,0.0
2021/3/11 10:00,20150,1010.4,1020.4,24.6,17.1,63.0,0.9,360.0,4.0,240.0,0.0,0.0,1.0,2.66,9.0,6.0,0.0
2021/3/11 11:00,22098,1009.6,1019.6,23.9,16.9,65.0,1.8,350.0,6.1,320.0,0.0,0.0,1.0,2.96,10.0,8.0,0.0
2021/3/11 12:00,22269,1008.8,1018.7,26.2,17.3,58.0,2.2,220.0,6.0,240.0,0.0,0.0,1.0,3.07,10.0,8.0,0.0
2021/3/11 13:00,20758,1008.3,1018.2,25.2,16.4,58.0,2.0,10.0,6.1,310.0,0.0,0.0,1.0,2.82,10.0,7.0,0.0
2021/3/11 14:00,17654,1007.6,1017.5,25.8,16.1,55.0,1.5,240.0,5.4,290.0,0.0,0.0,1.0,2.35,10.0,5.0,4.0
2021/3/11 15:00,11938,1007.3,1017.2,25.1,15.7,56.0,1.1,330.0,6.1,30.0,0.0,0.0,1.0,1.66,10.0,2.0,4.0
2021/3/11 16:00,6449,1007.6,1017.5,25.1,15.5,55.0,0.9,330.0,3.3,250.0,0.0,0.0,0.9,0.86,10.0,1.0,4.0
2021/3/11 17:00,1556,1008.0,1018.0,23.1,15.7,63.0,0.9,10.0,3.9,320.0,0.0,0.0,0.2,0.19,10.0,0.0,0.0
2021/3/12 06:00,657,1009.9,1020.1,18.8,16.6,87.0,0.8,140.0,1.4,140.0,0.0,0.0,0.1,0.1,10.0,0.0,0.0
2021/3/12 07:00,4989,1010.3,1020.4,20.9,16.3,75.0,0.5,140.0,1.5,140.0,0.0,0.0,1.0,0.66,10.0,1.0,0.0
2021/3/12 08:00,11613,1010.0,1020.0,23.4,15.7,62.0,1.1,220.0,2.2,190.0,0.0,0.0,1.0,1.47,10.0,2.0,0.0
2021/3/12 09:00,16878,1009.9,1019.8,26.1,15.8,53.0,0.9,320.0,3.2,250.0,0.0,0.0,1.0,2.2,10.0,4.0,0.0
2021/3/12 10:00,20033,1009.6,1019.5,26.7,16.4,53.0,2.1,340.0,4.8,350.0,0.0,0.0,1.0,2.68,10.0,6.0,0.0
2021/3/12 11:00,22179,1009.2,1019.1,26.7,16.9,55.0,2.7,360.0,6.8,10.0,0.0,0.0,1.0,3.03,10.0,8.0,0.0
2021/3/12 12:00,22397,1008.0,1017.9,27.3,16.6,52.0,2.7,340.0,7.0,320.0,0.0,0.0,1.0,3.08,10.0,8.0,0.0
2021/3/12 13:00,20572,1007.1,1017.0,26.2,17.0,57.0,1.9,330.0,7.1,360.0,0.0,0.0,1.0,2.85,10.0,7.0,0.0
2021/3/12 14:00,17295,1006.1,1016.0,26.8,16.5,53.0,2.5,340.0,6.8,320.0,0.0,0.0,1.0,2.33,10.0,5.0,0.0
2021/3/12 15:00,12376,1005.5,1015.3,26.9,16.8,54.0,2.9,360.0,7.8,330.0,0.0,0.0,1.0,1.69,10.0,3.0,0.0
2021/3/12 16:00,6420,1005.6,1015.5,25.7,17.4,60.0,2.2,350.0,7.8,350.0,0.0,0.0,1.0,0.9,10.0,1.0,0.0
2021/3/12 17:00,1489,1006.4,1016.4,24.0,17.5,67.0,2.4,330.0,6.4,330.0,0.0,0.0,0.5,0.21,10.0,0.0,3.0
2021/3/13 06:00,421,1008.9,1019.1,18.4,14.9,80.0,0.8,330.0,2.8,310.0,0.0,0.0,0.0,0.09,10.0,0.0,3.0
2021/3/13 07:00,4278,1009.4,1019.5,19.4,15.1,76.0,1.2,350.0,2.2,360.0,0.0,0.0,0.8,0.61,10.0,1.0,3.0
2021/3/13 08:00,10377,1009.4,1019.5,21.1,15.2,69.0,1.0,350.0,2.9,330.0,0.0,0.0,1.0,1.37,10.0,2.0,0.0
2021/3/13 09:00,15882,1009.1,1019.1,24.0,15.0,57.0,0.8,30.0,3.4,320.0,0.0,0.0,1.0,2.11,12.0,4.0,0.0
2021/3/13 10:00,19508,1008.7,1018.6,26.3,16.0,53.0,1.7,330.0,4.1,310.0,0.0,0.0,1.0,2.63,12.0,7.0,0.0
2021/3/13 11:00,21712,1008.1,1018.0,26.5,15.0,49.0,2.0,340.0,5.7,350.0,0.0,0.0,1.0,3.02,12.0,8.0,0.0
2021/3/13 12:00,21981,1007.0,1016.9,27.0,15.1,48.0,2.1,340.0,5.6,290.0,0.0,0.0,1.0,3.1,12.0,9.0,0.0
2021/3/13 13:00,20593,1006.2,1016.1,26.9,15.0,48.0,2.4,350.0,6.2,320.0,0.0,0.0,1.0,2.86,12.0,7.0,0.0
2021/3/13 14:00,17287,1005.8,1015.7,25.5,14.7,51.0,2.9,350.0,6.0,340.0,0.0,0.0,1.0,2.24,12.0,5.0,9.0
2021/3/13 15:00,12724,1005.9,1015.9,22.4,14.0,59.0,2.8,350.0,7.5,30.0,0.0,0.0,0.9,1.75,12.0,3.0,9.0
2021/3/13 16:00,4267,1006.1,1016.2,20.8,13.8,64.0,2.6,360.0,7.2,310.0,0.0,0.0,0.1,0.52,12.0,1.0,9.0
2021/3/13 17:00,917,1006.1,1016.1,21.6,14.0,62.0,1.6,350.0,5.9,340.0,0.0,0.0,0.0,0.12,15.0,0.0,0.0
2021/3/14 06:00,743,1007.4,1017.6,17.7,14.0,79.0,0.3,20.0,2.5,300.0,0.0,0.0,0.1,0.12,15.0,0.0,0.0
2021/3/14 07:00,5675,1007.8,1017.9,18.9,14.2,74.0,1.3,350.0,3.4,340.0,0.0,0.0,1.0,0.74,15.0,1.0,0.0
2021/3/14 08:00,12302,1007.8,1017.9,21.3,14.5,65.0,0.9,340.0,3.3,360.0,0.0,0.0,1.0,1.56,20.0,2.0,0.0
2021/3/14 09:00,17894,1007.4,1017.4,23.3,14.3,57.0,2.1,350.0,4.6,300.0,0.0,0.0,1.0,2.35,20.0,5.0,0.0
2021/3/14 10:00,21863,1006.9,1016.8,25.2,14.4,51.0,2.1,360.0,6.8,20.0,0.0,0.0,1.0,2.93,20.0,8.0,0.0
2021/3/14 11:00,23814,1006.0,1015.9,26.1,15.5,52.0,2.5,340.0,6.9,320.0,0.0,0.0,1.0,3.27,15.0,10.0,0.0
2021/3/14 12:00,23673,1005.0,1014.9,26.6,15.0,49.0,2.2,350.0,6.9,10.0,0.0,0.0,1.0,3.3,15.0,10.0,0.0
2021/3/14 13:00,22124,1004.4,1014.3,25.6,15.0,52.0,2.6,340.0,7.0,320.0,0.0,0.0,1.0,3.07,15.0,8.0,0.0
2021/3/14 14:00,18759,1003.9,1013.8,25.7,15.1,52.0,3.2,360.0,6.7,320.0,0.0,0.0,1.0,2.56,15.0,6.0,0.0
2021/3/14 15:00,13504,1004.0,1013.9,24.7,15.1,55.0,2.6,340.0,7.3,350.0,0.0,0.0,1.0,1.84,15.0,3.0,0.0
2021/3/14 16:00,7010,1004.2,1014.1,23.4,15.2,60.0,2.1,350.0,6.1,350.0,0.0,0.0,1.0,1.01,15.0,1.0,0.0
2021/3/14 17:00,1668,1004.5,1014.5,21.8,15.2,66.0,1.9,360.0,5.4,360.0,0.0,0.0,0.6,0.25,10.0,0.0,9.0
2021/3/15 06:00,353,1005.7,1015.8,18.9,15.4,80.0,0.2,0.0,1.6,150.0,0.0,0.0,0.0,0.08,10.0,0.0,9.0
2021/3/15 07:00,2662,1006.3,1016.4,20.2,15.8,76.0,0.8,180.0,2.2,180.0,0.0,0.0,0.0,0.44,10.0,1.0,9.0
2021/3/15 08:00,6889,1006.6,1016.6,22.1,16.2,69.0,1.2,210.0,3.1,230.0,0.0,0.0,0.1,1.06,15.0,2.0,8.0
2021/3/15 09:00,16616,1006.6,1016.6,23.8,16.4,63.0,2.0,230.0,4.1,260.0,0.0,0.0,1.0,2.25,8.0,5.0,0.0
2021/3/15 10:00,20792,1006.3,1016.2,24.6,16.3,60.0,2.2,210.0,5.1,170.0,0.0,0.0,1.0,2.83,8.0,8.0,0.0
2021/3/15 11:00,22807,1005.6,1015.5,25.4,16.6,58.0,2.5,230.0,5.9,210.0,0.0,0.0,1.0,3.15,20.0,9.0,0.0
2021/3/15 12:00,23504,1004.9,1014.7,26.7,15.8,51.0,2.6,240.0,6.6,240.0,0.0,0.0,1.0,3.31,20.0,10.0,0.0
2021/3/15 13:00,22233,1004.0,1013.8,26.4,14.2,47.0,2.3,220.0,5.9,240.0,0.0,0.0,1.0,3.1,20.0,9.0,0.0
2021/3/15 14:00,18867,1003.7,1013.5,26.5,15.3,50.0,2.0,220.0,5.9,210.0,0.0,0.0,1.0,2.54,15.0,6.0,0.0
2021/3/15 15:00,13405,1003.5,1013.4,25.4,14.9,52.0,1.9,220.0,5.2,260.0,0.0,0.0,1.0,1.77,15.0,3.0,0.0
2021/3/15 16:00,6508,1003.7,1013.6,24.9,14.1,51.0,1.0,250.0,4.3,240.0,0.0,0.0,1.0,0.9,15.0,1.0,0.0
2021/3/15 17:00,1553,1004.0,1013.9,23.9,13.8,53.0,0.7,320.0,3.5,220.0,0.0,0.0,0.4,0.23,15.0,0.0,0.0
2021/3/16 06:00,815,1004.8,1014.9,19.9,15.6,76.0,0.4,150.0,2.2,360.0,0.0,0.0,0.0,0.11,15.0,0.0,0.0
2021/3/16 07:00,6174,1005.1,1015.1,22.3,14.2,60.0,0.2,0.0,1.6,120.0,0.0,0.0,0.9,0.84,15.0,1.0,0.0
2021/3/16 08:00,13162,1005.1,1015.0,25.2,14.1,50.0,0.7,350.0,2.4,20.0,0.0,0.0,1.0,1.69,15.0,3.0,0.0
2021/3/16 09:00,18293,1005.0,1014.8,27.5,14.2,44.0,1.0,40.0,3.8,190.0,0.0,0.0,1.0,2.46,20.0,6.0,0.0
2021/3/16 10:00,21962,1004.5,1014.3,28.5,15.5,45.0,1.6,330.0,5.1,20.0,0.0,0.0,1.0,3.02,20.0,8.0,0.0
2021/3/16 11:00,23147,1003.7,1013.4,30.0,16.1,43.0,1.9,290.0,6.3,240.0,0.0,0.0,1.0,3.37,20.0,10.0,3.0
2021/3/16 12:00,23378,1003.0,1012.7,29.8,15.9,43.0,2.3,330.0,6.8,310.0,0.0,0.0,1.0,3.35,20.0,10.0,3.0
2021/3/16 13:00,22004,1002.3,1012.0,29.9,15.3,41.0,1.7,10.0,5.7,330.0,0.0,0.0,1.0,3.12,20.0,9.0,3.0
2021/3/16 14:00,18469,1001.8,1011.5,29.7,16.2,44.0,2.0,260.0,5.7,340.0,0.0,0.0,1.0,2.62,20.0,6.0,0.0
2021/3/16 15:00,13457,1001.8,1011.6,28.2,15.9,47.0,2.5,330.0,5.9,300.0,0.0,0.0,1.0,1.9,20.0,3.0,0.0
2021/3/16 16:00,7038,1002.1,1011.9,26.5,15.9,52.0,2.7,350.0,5.6,20.0,0.0,0.0,1.0,1.04,20.0,1.0,0.0
2021/3/16 17:00,1647,1002.7,1012.6,25.4,16.0,56.0,1.3,340.0,5.2,10.0,0.0,0.0,0.7,0.25,10.0,0.0,0.0
2021/3/17 06:00,798,1004.1,1014.1,20.7,16.1,75.0,0.5,340.0,1.9,350.0,0.0,0.0,0.3,0.13,10.0,0.0,0.0
2021/3/17 07:00,5251,1004.7,1014.7,22.2,16.0,68.0,0.9,280.0,2.6,260.0,0.0,0.0,1.0,0.74,10.0,1.0,0.0
2021/3/17 08:00,11468,1005.0,1014.9,23.9,15.4,59.0,0.8,220.0,2.1,350.0,0.0,0.0,1.0,1.51,10.0,2.0,0.0
2021/3/17 09:00,16380,1004.8,1014.7,25.8,16.7,57.0,1.4,340.0,3.4,240.0,0.0,0.0,1.0,2.21,9.0,5.0,0.0
2021/3/17 10:00,19879,1004.4,1014.2,27.2,18.0,57.0,2.0,330.0,5.0,20.0,0.0,0.0,1.0,2.75,9.0,7.0,0.0
2021/3/17 11:00,21272,1003.8,1013.6,28.5,17.7,52.0,1.9,330.0,4.6,320.0,0.0,0.0,1.0,3.06,12.0,9.0,3.0
2021/3/17 12:00,20098,1003.2,1013.0,28.2,17.7,53.0,1.7,340.0,5.6,360.0,0.0,0.0,1.0,3.12,12.0,9.0,3.0
2021/3/17 13:00,20098,1002.4,1012.1,29.0,17.2,49.0,1.5,350.0,6.5,320.0,0.0,0.0,1.0,2.86,12.0,8.0,3.0
2021/3/17 14:00,12235,1002.1,1011.9,28.5,17.1,50.0,1.3,310.0,4.6,360.0,0.0,0.0,0.5,1.86,10.0,5.0,0.0
2021/3/17 15:00,9588,1001.9,1011.7,27.8,17.4,53.0,1.6,350.0,4.7,360.0,0.0,0.0,0.6,1.36,10.0,2.0,0.0
2021/3/17 16:00,5500,1002.2,1012.0,27.2,16.8,53.0,1.7,360.0,4.8,340.0,0.0,0.0,0.5,0.62,10.0,1.0,0.0
2021/3/17 17:00,1531,1002.6,1012.5,25.9,17.3,59.0,1.6,340.0,5.3,360.0,0.0,0.0,0.4,0.22,10.0,0.0,0.0
2021/3/18 06:00,835,1004.7,1014.8,19.6,17.4,87.0,0.8,300.0,2.6,320.0,0.0,0.0,0.2,0.14,10.0,0.0,0.0
2021/3/18 07:00,5272,1005.3,1015.4,20.6,17.2,81.0,0.5,20.0,2.8,20.0,0.0,0.0,1.0,0.75,10.0,1.0,0.0
2021/3/18 08:00,11580,1005.2,1015.2,22.5,17.0,71.0,0.5,180.0,1.9,360.0,0.0,0.0,1.0,1.56,10.0,3.0,0.0
2021/3/18 09:00,17127,1004.7,1014.6,25.4,17.4,61.0,1.4,360.0,3.4,360.0,0.0,0.0,1.0,2.31,12.0,5.0,0.0
2021/3/18 10:00,20691,1004.2,1014.0,27.4,17.3,54.0,1.4,290.0,4.2,260.0,0.0,0.0,1.0,2.88,12.0,8.0,0.0
2021/3/18 11:00,22332,1003.3,1013.1,29.1,17.0,48.0,0.9,330.0,4.1,250.0,0.0,0.0,1.0,3.23,12.0,10.0,0.0
2021/3/18 12:00,22756,1002.8,1012.6,28.2,17.1,51.0,2.4,350.0,7.7,350.0,0.0,0.0,1.0,3.14,12.0,9.0,0.0
2021/3/18 13:00,20944,1002.1,1011.9,28.7,17.3,50.0,1.5,280.0,6.8,340.0,0.0,0.0,1.0,2.98,12.0,8.0,0.0
2021/3/18 14:00,17371,1001.8,1011.6,28.3,16.9,50.0,2.4,340.0,5.2,330.0,0.0,0.0,1.0,2.49,12.0,6.0,0.0
2021/3/18 15:00,12245,1001.6,1011.4,28.1,16.7,50.0,1.5,340.0,4.0,340.0,0.0,0.0,1.0,1.74,12.0,3.0,0.0
2021/3/18 16:00,6353,1001.6,1011.4,27.2,17.1,54.0,1.8,340.0,3.9,250.0,0.0,0.0,1.0,0.92,12.0,1.0,0.0
2021/3/18 17:00,1584,1001.7,1011.5,26.1,17.5,59.0,0.9,320.0,4.0,350.0,0.0,0.0,0.4,0.22,7.0,0.0,0.0
2021/3/19 06:00,785,1004.4,1014.5,20.0,17.6,86.0,0.2,0.0,1.7,140.0,0.0,0.0,0.0,0.13,7.0,0.0,0.0
2021/3/19 07:00,4874,1004.6,1014.6,21.1,18.1,83.0,0.7,210.0,2.3,180.0,0.0,0.0,0.9,0.67,7.0,1.0,0.0
2021/3/19 08:00,10623,1004.8,1014.8,22.7,17.8,74.0,0.5,230.0,3.0,180.0,0.0,0.0,1.0,1.39,9.0,2.0,0.0
2021/3/19 09:00,15953,1004.6,1014.5,25.4,17.9,63.0,1.7,220.0,3.4,250.0,0.0,0.0,1.0,2.13,9.0,4.0,0.0
2021/3/19 10:00,19723,1003.9,1013.8,26.1,18.5,63.0,1.8,220.0,4.6,210.0,0.0,0.0,1.0,2.69,9.0,7.0,0.0
2021/3/19 11:00,21634,1002.9,1012.7,27.8,18.5,57.0,2.4,230.0,5.5,240.0,0.0,0.0,1.0,3.05,15.0,8.0,3.0
2021/3/19 12:00,22101,1002.1,1011.9,28.2,18.3,55.0,2.6,240.0,6.4,260.0,0.0,0.0,1.0,3.13,15.0,9.0,3.0
2021/3/19 13:00,20607,1001.4,1011.2,27.7,18.2,56.0,1.8,260.0,6.0,260.0,0.0,0.0,0.9,2.69,15.0,7.0,3.0
2021/3/19 14:00,17020,1000.8,1010.6,28.3,18.1,54.0,2.1,300.0,5.8,260.0,0.0,0.0,1.0,2.39,20.0,5.0,10.0
2021/3/19 15:00,11410,1000.5,1010.3,26.9,17.7,57.0,1.3,280.0,4.6,270.0,0.0,0.0,1.0,1.62,20.0,3.0,10.0
2021/3/19 16:00,5724,1000.6,1010.4,26.7,17.8,58.0,1.1,270.0,4.4,250.0,0.0,0.0,1.0,0.84,20.0,1.0,10.0
